filename,label,prediccion
disco.00025.wav.11,disco,disco
rock.00091.wav.14,rock,rock
rock.00043.wav.25,rock,rock
rock.00072.wav.17,rock,rock
disco.00054.wav.6,disco,disco
disco.00084.wav.20,disco,disco
blues.00030.wav.17,blues,blues
blues.00071.wav.29,blues,blues
country.00049.wav.12,country,country
jazz.00021.wav.6,jazz,jazz
pop.00087.wav.26,pop,pop
country.00072.wav.27,country,country
jazz.00043.wav.23,jazz,jazz
metal.00009.wav.18,metal,metal
blues.00029.wav.23,blues,blues
jazz.00097.wav.3,jazz,classical
classical.00019.wav.29,classical,classical
metal.00047.wav.0,metal,metal
hiphop.00092.wav.25,hiphop,hiphop
disco.00033.wav.17,disco,disco
hiphop.00059.wav.16,hiphop,hiphop
metal.00033.wav.18,metal,metal
reggae.00065.wav.19,reggae,reggae
pop.00044.wav.15,pop,pop
disco.00039.wav.26,disco,pop
rock.00017.wav.28,rock,rock
blues.00083.wav.19,blues,blues
blues.00028.wav.10,blues,blues
hiphop.00084.wav.20,hiphop,hiphop
jazz.00060.wav.29,jazz,jazz
rock.00052.wav.16,rock,reggae
jazz.00074.wav.28,jazz,jazz
jazz.00007.wav.19,jazz,jazz
pop.00029.wav.6,pop,pop
hiphop.00051.wav.4,hiphop,hiphop
metal.00072.wav.8,metal,metal
classical.00057.wav.28,classical,classical
hiphop.00027.wav.23,hiphop,hiphop
classical.00076.wav.17,classical,classical
hiphop.00084.wav.26,hiphop,hiphop
disco.00023.wav.22,disco,disco
disco.00052.wav.11,disco,disco
disco.00028.wav.26,disco,disco
disco.00071.wav.10,disco,disco
jazz.00093.wav.22,jazz,jazz
country.00052.wav.22,country,country
country.00046.wav.5,country,country
metal.00049.wav.28,metal,metal
rock.00035.wav.4,rock,rock
reggae.00074.wav.21,reggae,reggae
classical.00076.wav.5,classical,classical
hiphop.00005.wav.3,hiphop,hiphop
blues.00002.wav.16,blues,reggae
pop.00058.wav.20,pop,pop
classical.00057.wav.24,classical,classical
pop.00006.wav.5,pop,pop
blues.00007.wav.28,blues,blues
metal.00032.wav.26,metal,metal
reggae.00057.wav.26,reggae,reggae
country.00006.wav.12,country,country
country.00047.wav.8,country,country
reggae.00000.wav.15,reggae,reggae
metal.00008.wav.11,metal,metal
reggae.00014.wav.7,reggae,reggae
jazz.00095.wav.21,jazz,classical
metal.00024.wav.12,metal,metal
metal.00068.wav.10,metal,metal
classical.00022.wav.15,classical,classical
blues.00086.wav.20,blues,blues
rock.00085.wav.25,rock,rock
reggae.00011.wav.1,reggae,reggae
blues.00057.wav.5,blues,blues
country.00081.wav.25,country,country
classical.00055.wav.22,classical,jazz
disco.00096.wav.5,disco,disco
blues.00045.wav.19,blues,blues
reggae.00021.wav.1,reggae,reggae
jazz.00038.wav.17,jazz,jazz
metal.00094.wav.2,metal,metal
disco.00080.wav.17,disco,disco
country.00061.wav.11,country,country
rock.00013.wav.13,rock,rock
blues.00058.wav.20,blues,blues
hiphop.00046.wav.5,hiphop,hiphop
classical.00001.wav.3,classical,classical
rock.00064.wav.0,rock,rock
reggae.00084.wav.18,reggae,reggae
metal.00011.wav.17,metal,metal
jazz.00041.wav.12,jazz,jazz
hiphop.00024.wav.24,hiphop,hiphop
rock.00085.wav.23,rock,rock
hiphop.00024.wav.17,hiphop,hiphop
jazz.00079.wav.13,jazz,jazz
disco.00094.wav.17,disco,disco
country.00002.wav.9,country,country
pop.00056.wav.16,pop,pop
jazz.00024.wav.25,jazz,jazz
hiphop.00089.wav.14,hiphop,hiphop
rock.00015.wav.0,rock,country
classical.00013.wav.4,classical,classical
hiphop.00026.wav.6,hiphop,hiphop
metal.00067.wav.22,metal,metal
pop.00089.wav.8,pop,pop
reggae.00074.wav.25,reggae,reggae
disco.00010.wav.4,disco,pop
jazz.00042.wav.22,jazz,jazz
disco.00062.wav.4,disco,disco
jazz.00047.wav.18,jazz,jazz
pop.00073.wav.16,pop,pop
blues.00087.wav.28,blues,blues
rock.00034.wav.22,rock,rock
jazz.00019.wav.22,jazz,jazz
metal.00048.wav.25,metal,metal
blues.00087.wav.15,blues,blues
reggae.00061.wav.16,reggae,reggae
blues.00090.wav.9,blues,blues
reggae.00058.wav.8,reggae,reggae
pop.00090.wav.3,pop,pop
pop.00001.wav.27,pop,pop
disco.00038.wav.7,disco,disco
reggae.00021.wav.15,reggae,reggae
hiphop.00045.wav.4,hiphop,hiphop
pop.00082.wav.20,pop,pop
pop.00013.wav.14,pop,pop
hiphop.00054.wav.6,hiphop,hiphop
reggae.00056.wav.13,reggae,reggae
hiphop.00080.wav.3,hiphop,hiphop
reggae.00010.wav.0,reggae,reggae
classical.00083.wav.5,classical,classical
pop.00067.wav.20,pop,pop
metal.00007.wav.21,metal,metal
jazz.00087.wav.1,jazz,jazz
rock.00023.wav.6,rock,rock
rock.00033.wav.26,rock,rock
reggae.00019.wav.1,reggae,reggae
country.00075.wav.11,country,country
classical.00074.wav.29,classical,classical
metal.00048.wav.28,metal,metal
blues.00083.wav.29,blues,blues
hiphop.00030.wav.8,hiphop,hiphop
reggae.00017.wav.18,reggae,reggae
country.00066.wav.20,country,country
country.00060.wav.1,country,country
disco.00083.wav.6,disco,rock
country.00031.wav.24,country,country
reggae.00035.wav.7,reggae,reggae
rock.00060.wav.10,rock,rock
country.00035.wav.14,country,country
pop.00078.wav.5,pop,pop
hiphop.00027.wav.9,hiphop,hiphop
blues.00048.wav.27,blues,blues
reggae.00058.wav.5,reggae,reggae
jazz.00040.wav.12,jazz,jazz
country.00048.wav.15,country,country
pop.00045.wav.2,pop,pop
disco.00025.wav.28,disco,disco
disco.00069.wav.23,disco,disco
reggae.00051.wav.24,reggae,reggae
rock.00058.wav.9,rock,rock
country.00009.wav.27,country,country
disco.00075.wav.2,disco,disco
country.00067.wav.5,country,country
blues.00038.wav.25,blues,blues
hiphop.00086.wav.24,hiphop,hiphop
hiphop.00078.wav.2,hiphop,hiphop
blues.00072.wav.2,blues,blues
reggae.00076.wav.14,reggae,reggae
metal.00038.wav.25,metal,metal
metal.00081.wav.8,metal,metal
country.00017.wav.6,country,country
blues.00093.wav.27,blues,blues
rock.00031.wav.0,rock,reggae
rock.00047.wav.8,rock,rock
metal.00055.wav.29,metal,metal
reggae.00078.wav.21,reggae,reggae
jazz.00060.wav.24,jazz,jazz
blues.00034.wav.23,blues,blues
pop.00087.wav.11,pop,pop
metal.00025.wav.1,metal,metal
jazz.00052.wav.17,jazz,jazz
country.00068.wav.19,country,country
rock.00049.wav.18,rock,rock
classical.00089.wav.27,classical,classical
classical.00008.wav.3,classical,classical
hiphop.00025.wav.3,hiphop,hiphop
jazz.00040.wav.19,jazz,jazz
blues.00021.wav.1,blues,blues
reggae.00092.wav.3,reggae,reggae
rock.00097.wav.18,rock,rock
country.00071.wav.5,country,country
classical.00090.wav.21,classical,classical
hiphop.00015.wav.21,hiphop,hiphop
metal.00068.wav.16,metal,metal
classical.00044.wav.23,classical,classical
disco.00060.wav.8,disco,disco
jazz.00018.wav.13,jazz,jazz
rock.00069.wav.23,rock,rock
disco.00005.wav.5,disco,disco
metal.00020.wav.0,metal,metal
country.00004.wav.24,country,country
metal.00021.wav.11,metal,metal
hiphop.00045.wav.21,hiphop,hiphop
pop.00079.wav.4,pop,pop
blues.00062.wav.16,blues,blues
rock.00074.wav.21,rock,country
blues.00026.wav.15,blues,blues
blues.00069.wav.7,blues,blues
metal.00049.wav.3,metal,metal
rock.00042.wav.2,rock,rock
metal.00096.wav.29,metal,metal
metal.00097.wav.16,metal,metal
country.00092.wav.20,country,country
reggae.00015.wav.29,reggae,reggae
disco.00062.wav.12,disco,rock
rock.00099.wav.1,rock,rock
country.00068.wav.13,country,country
country.00018.wav.22,country,country
classical.00003.wav.26,classical,classical
disco.00061.wav.12,disco,disco
blues.00045.wav.29,blues,blues
jazz.00066.wav.13,jazz,jazz
country.00002.wav.0,country,country
country.00069.wav.12,country,country
hiphop.00042.wav.10,hiphop,reggae
rock.00043.wav.6,rock,rock
pop.00094.wav.29,pop,pop
country.00007.wav.7,country,country
classical.00096.wav.6,classical,classical
classical.00029.wav.25,classical,classical
disco.00048.wav.18,disco,disco
disco.00038.wav.18,disco,pop
metal.00018.wav.24,metal,metal
hiphop.00002.wav.0,hiphop,hiphop
jazz.00012.wav.11,jazz,jazz
blues.00076.wav.22,blues,blues
jazz.00012.wav.19,jazz,jazz
rock.00052.wav.20,rock,rock
blues.00034.wav.27,blues,blues
rock.00000.wav.13,rock,rock
classical.00096.wav.15,classical,classical
reggae.00001.wav.11,reggae,reggae
metal.00022.wav.6,metal,metal
reggae.00012.wav.28,reggae,reggae
hiphop.00034.wav.28,hiphop,hiphop
jazz.00087.wav.21,jazz,jazz
hiphop.00061.wav.21,hiphop,hiphop
jazz.00037.wav.4,jazz,jazz
hiphop.00023.wav.8,hiphop,hiphop
pop.00088.wav.11,pop,pop
classical.00057.wav.27,classical,classical
hiphop.00055.wav.29,hiphop,hiphop
hiphop.00008.wav.3,hiphop,hiphop
rock.00061.wav.20,rock,rock
jazz.00043.wav.2,jazz,jazz
classical.00010.wav.14,classical,classical
reggae.00016.wav.10,reggae,reggae
reggae.00027.wav.3,reggae,reggae
metal.00012.wav.0,metal,metal
metal.00073.wav.2,metal,metal
disco.00090.wav.14,disco,disco
hiphop.00070.wav.20,hiphop,hiphop
blues.00047.wav.6,blues,blues
rock.00041.wav.29,rock,rock
metal.00084.wav.1,metal,metal
rock.00072.wav.14,rock,rock
jazz.00092.wav.2,jazz,jazz
reggae.00077.wav.1,reggae,country
jazz.00065.wav.4,jazz,jazz
reggae.00036.wav.1,reggae,reggae
metal.00006.wav.3,metal,metal
classical.00033.wav.17,classical,classical
blues.00002.wav.9,blues,blues
pop.00030.wav.27,pop,pop
hiphop.00006.wav.19,hiphop,hiphop
hiphop.00048.wav.20,hiphop,hiphop
disco.00009.wav.15,disco,disco
classical.00076.wav.4,classical,classical
disco.00019.wav.8,disco,disco
classical.00099.wav.11,classical,classical
disco.00010.wav.13,disco,disco
country.00044.wav.7,country,country
disco.00099.wav.24,disco,disco
pop.00059.wav.16,pop,pop
disco.00008.wav.19,disco,disco
disco.00092.wav.12,disco,disco
pop.00039.wav.4,pop,pop
hiphop.00029.wav.29,hiphop,hiphop
jazz.00086.wav.17,jazz,jazz
blues.00017.wav.7,blues,blues
reggae.00061.wav.26,reggae,reggae
metal.00008.wav.19,metal,metal
metal.00046.wav.14,metal,metal
disco.00011.wav.27,disco,pop
classical.00064.wav.0,classical,classical
blues.00020.wav.13,blues,blues
pop.00022.wav.2,pop,pop
hiphop.00046.wav.19,hiphop,hiphop
country.00014.wav.21,country,country
reggae.00028.wav.0,reggae,reggae
hiphop.00089.wav.23,hiphop,hiphop
classical.00065.wav.12,classical,classical
country.00056.wav.22,country,country
blues.00015.wav.20,blues,blues
jazz.00093.wav.10,jazz,jazz
country.00082.wav.4,country,disco
metal.00083.wav.29,metal,metal
blues.00034.wav.14,blues,blues
pop.00058.wav.17,pop,pop
disco.00063.wav.26,disco,disco
country.00002.wav.23,country,country
reggae.00042.wav.2,reggae,reggae
country.00072.wav.3,country,country
disco.00089.wav.10,disco,disco
reggae.00082.wav.10,reggae,reggae
hiphop.00007.wav.10,hiphop,hiphop
disco.00066.wav.25,disco,hiphop
classical.00099.wav.18,classical,classical
blues.00024.wav.20,blues,blues
jazz.00032.wav.21,jazz,jazz
blues.00001.wav.15,blues,blues
disco.00098.wav.11,disco,disco
metal.00063.wav.4,metal,metal
disco.00053.wav.2,disco,disco
blues.00045.wav.27,blues,blues
blues.00018.wav.20,blues,blues
metal.00030.wav.21,metal,metal
pop.00069.wav.12,pop,pop
jazz.00012.wav.9,jazz,jazz
metal.00056.wav.19,metal,metal
disco.00020.wav.6,disco,disco
disco.00079.wav.4,disco,disco
reggae.00074.wav.16,reggae,reggae
rock.00048.wav.19,rock,rock
classical.00072.wav.6,classical,classical
disco.00055.wav.3,disco,disco
hiphop.00092.wav.29,hiphop,hiphop
country.00008.wav.5,country,country
pop.00057.wav.9,pop,pop
pop.00045.wav.4,pop,pop
country.00061.wav.21,country,country
blues.00026.wav.19,blues,blues
rock.00047.wav.18,rock,rock
hiphop.00064.wav.7,hiphop,hiphop
disco.00009.wav.12,disco,disco
pop.00084.wav.1,pop,pop
jazz.00050.wav.5,jazz,jazz
hiphop.00041.wav.15,hiphop,pop
classical.00041.wav.22,classical,classical
pop.00004.wav.19,pop,pop
blues.00079.wav.25,blues,blues
jazz.00088.wav.28,jazz,jazz
rock.00065.wav.26,rock,rock
country.00037.wav.13,country,country
pop.00044.wav.3,pop,pop
pop.00062.wav.9,pop,pop
classical.00024.wav.19,classical,classical
hiphop.00022.wav.4,hiphop,hiphop
blues.00068.wav.29,blues,blues
rock.00091.wav.26,rock,rock
blues.00041.wav.1,blues,blues
metal.00075.wav.21,metal,metal
jazz.00076.wav.2,jazz,jazz
reggae.00078.wav.5,reggae,reggae
classical.00068.wav.13,classical,classical
country.00044.wav.0,country,country
hiphop.00066.wav.6,hiphop,hiphop
metal.00082.wav.25,metal,metal
disco.00030.wav.29,disco,disco
rock.00029.wav.3,rock,rock
metal.00019.wav.29,metal,metal
classical.00090.wav.20,classical,classical
reggae.00033.wav.2,reggae,reggae
classical.00054.wav.23,classical,classical
disco.00096.wav.27,disco,disco
reggae.00084.wav.11,reggae,reggae
jazz.00028.wav.27,jazz,jazz
country.00026.wav.18,country,country
rock.00011.wav.28,rock,rock
classical.00091.wav.10,classical,classical
disco.00013.wav.26,disco,reggae
classical.00042.wav.6,classical,classical
country.00002.wav.29,country,country
hiphop.00077.wav.10,hiphop,hiphop
jazz.00006.wav.25,jazz,jazz
disco.00030.wav.15,disco,disco
classical.00072.wav.28,classical,classical
rock.00041.wav.6,rock,rock
metal.00087.wav.7,metal,metal
reggae.00039.wav.23,reggae,reggae
reggae.00067.wav.14,reggae,reggae
hiphop.00020.wav.1,hiphop,hiphop
country.00037.wav.16,country,country
blues.00055.wav.12,blues,blues
country.00019.wav.20,country,country
metal.00072.wav.27,metal,metal
blues.00057.wav.28,blues,metal
disco.00032.wav.21,disco,disco
rock.00005.wav.12,rock,rock
reggae.00003.wav.10,reggae,reggae
hiphop.00057.wav.1,hiphop,hiphop
disco.00025.wav.20,disco,disco
classical.00018.wav.9,classical,classical
disco.00083.wav.21,disco,disco
rock.00024.wav.5,rock,rock
rock.00069.wav.22,rock,rock
pop.00013.wav.12,pop,pop
classical.00094.wav.1,classical,classical
metal.00076.wav.12,metal,metal
blues.00077.wav.27,blues,blues
disco.00091.wav.8,disco,disco
reggae.00095.wav.16,reggae,reggae
country.00078.wav.19,country,country
classical.00031.wav.5,classical,classical
disco.00023.wav.1,disco,disco
rock.00007.wav.16,rock,rock
rock.00037.wav.21,rock,rock
hiphop.00037.wav.28,hiphop,hiphop
pop.00068.wav.21,pop,pop
pop.00016.wav.7,pop,pop
reggae.00019.wav.22,reggae,reggae
hiphop.00094.wav.25,hiphop,hiphop
metal.00038.wav.29,metal,metal
disco.00099.wav.6,disco,disco
classical.00037.wav.7,classical,classical
pop.00060.wav.23,pop,pop
pop.00089.wav.3,pop,pop
disco.00022.wav.24,disco,disco
country.00002.wav.12,country,country
jazz.00002.wav.21,jazz,jazz
blues.00021.wav.10,blues,blues
rock.00065.wav.20,rock,metal
reggae.00089.wav.6,reggae,reggae
disco.00070.wav.27,disco,disco
jazz.00080.wav.15,jazz,jazz
reggae.00055.wav.21,reggae,reggae
country.00011.wav.24,country,country
pop.00013.wav.16,pop,pop
hiphop.00093.wav.6,hiphop,hiphop
jazz.00038.wav.1,jazz,jazz
jazz.00038.wav.7,jazz,jazz
country.00097.wav.0,country,country
metal.00079.wav.27,metal,disco
reggae.00051.wav.17,reggae,reggae
pop.00056.wav.14,pop,pop
rock.00049.wav.23,rock,rock
reggae.00037.wav.19,reggae,reggae
blues.00024.wav.17,blues,blues
classical.00099.wav.6,classical,classical
reggae.00080.wav.26,reggae,reggae
rock.00035.wav.25,rock,rock
classical.00047.wav.26,classical,classical
rock.00068.wav.10,rock,rock
classical.00060.wav.25,classical,classical
hiphop.00017.wav.12,hiphop,hiphop
classical.00001.wav.8,classical,classical
blues.00004.wav.9,blues,rock
country.00069.wav.27,country,classical
blues.00063.wav.4,blues,blues
pop.00067.wav.15,pop,pop
disco.00077.wav.26,disco,blues
blues.00076.wav.11,blues,blues
hiphop.00015.wav.12,hiphop,disco
reggae.00013.wav.25,reggae,reggae
pop.00027.wav.27,pop,pop
classical.00089.wav.23,classical,classical
country.00032.wav.20,country,country
rock.00070.wav.3,rock,rock
hiphop.00080.wav.14,hiphop,hiphop
metal.00045.wav.1,metal,metal
disco.00029.wav.29,disco,disco
metal.00019.wav.7,metal,metal
classical.00069.wav.3,classical,classical
classical.00076.wav.7,classical,classical
reggae.00076.wav.7,reggae,reggae
country.00083.wav.20,country,country
blues.00017.wav.26,blues,blues
disco.00095.wav.23,disco,disco
jazz.00008.wav.7,jazz,jazz
hiphop.00020.wav.21,hiphop,hiphop
disco.00047.wav.13,disco,hiphop
pop.00060.wav.10,pop,pop
reggae.00009.wav.14,reggae,reggae
disco.00012.wav.9,disco,disco
blues.00072.wav.9,blues,blues
metal.00051.wav.22,metal,metal
pop.00078.wav.17,pop,pop
pop.00088.wav.9,pop,pop
pop.00043.wav.7,pop,pop
metal.00056.wav.9,metal,metal
pop.00037.wav.29,pop,hiphop
country.00023.wav.8,country,country
pop.00062.wav.24,pop,pop
disco.00070.wav.25,disco,disco
blues.00096.wav.26,blues,blues
metal.00094.wav.3,metal,metal
hiphop.00091.wav.11,hiphop,hiphop
reggae.00000.wav.0,reggae,rock
rock.00066.wav.19,rock,reggae
disco.00083.wav.17,disco,disco
country.00002.wav.26,country,country
rock.00027.wav.1,rock,rock
country.00091.wav.16,country,country
reggae.00048.wav.1,reggae,reggae
rock.00084.wav.4,rock,rock
hiphop.00068.wav.26,hiphop,hiphop
hiphop.00097.wav.0,hiphop,hiphop
rock.00029.wav.7,rock,disco
rock.00053.wav.10,rock,rock
jazz.00051.wav.15,jazz,jazz
pop.00013.wav.13,pop,pop
country.00064.wav.6,country,country
pop.00019.wav.27,pop,pop
blues.00021.wav.24,blues,blues
country.00078.wav.3,country,country
hiphop.00028.wav.16,hiphop,hiphop
reggae.00072.wav.24,reggae,reggae
blues.00033.wav.21,blues,blues
reggae.00045.wav.19,reggae,reggae
classical.00063.wav.27,classical,classical
reggae.00007.wav.11,reggae,reggae
pop.00049.wav.24,pop,pop
jazz.00096.wav.1,jazz,jazz
classical.00041.wav.28,classical,classical
rock.00017.wav.19,rock,rock
pop.00023.wav.23,pop,pop
classical.00071.wav.17,classical,classical
reggae.00080.wav.0,reggae,reggae
pop.00085.wav.14,pop,pop
disco.00023.wav.18,disco,disco
metal.00067.wav.13,metal,metal
pop.00096.wav.7,pop,pop
jazz.00044.wav.15,jazz,jazz
rock.00032.wav.0,rock,rock
classical.00097.wav.17,classical,classical
classical.00087.wav.10,classical,classical
hiphop.00040.wav.26,hiphop,pop
blues.00079.wav.4,blues,blues
disco.00062.wav.18,disco,disco
metal.00043.wav.27,metal,metal
metal.00083.wav.28,metal,metal
pop.00011.wav.23,pop,classical
jazz.00011.wav.27,jazz,jazz
country.00041.wav.8,country,country
rock.00040.wav.15,rock,pop
country.00058.wav.27,country,country
country.00039.wav.29,country,country
reggae.00020.wav.18,reggae,reggae
hiphop.00087.wav.19,hiphop,hiphop
reggae.00077.wav.16,reggae,reggae
reggae.00058.wav.16,reggae,reggae
reggae.00097.wav.19,reggae,reggae
pop.00054.wav.24,pop,pop
jazz.00010.wav.7,jazz,jazz
hiphop.00070.wav.3,hiphop,hiphop
pop.00059.wav.8,pop,pop
jazz.00070.wav.7,jazz,jazz
rock.00033.wav.23,rock,country
disco.00085.wav.7,disco,disco
classical.00074.wav.6,classical,classical
classical.00092.wav.9,classical,classical
metal.00093.wav.10,metal,metal
blues.00051.wav.11,blues,blues
rock.00073.wav.13,rock,rock
metal.00034.wav.8,metal,metal
country.00007.wav.16,country,country
jazz.00083.wav.22,jazz,jazz
classical.00007.wav.22,classical,classical
blues.00029.wav.11,blues,blues
reggae.00082.wav.15,reggae,reggae
classical.00031.wav.9,classical,classical
jazz.00093.wav.27,jazz,jazz
blues.00067.wav.27,blues,blues
hiphop.00090.wav.18,hiphop,hiphop
reggae.00036.wav.2,reggae,reggae
classical.00089.wav.19,classical,classical
rock.00098.wav.19,rock,rock
metal.00078.wav.3,metal,metal
pop.00012.wav.17,pop,pop
country.00055.wav.3,country,country
metal.00010.wav.24,metal,metal
hiphop.00075.wav.20,hiphop,hiphop
disco.00006.wav.4,disco,disco
reggae.00074.wav.10,reggae,reggae
classical.00066.wav.22,classical,classical
country.00051.wav.14,country,rock
jazz.00081.wav.17,jazz,jazz
pop.00052.wav.14,pop,pop
rock.00061.wav.21,rock,rock
blues.00063.wav.26,blues,blues
reggae.00030.wav.3,reggae,reggae
blues.00058.wav.19,blues,blues
disco.00030.wav.4,disco,disco
country.00099.wav.28,country,classical
blues.00057.wav.15,blues,blues
metal.00039.wav.4,metal,metal
hiphop.00004.wav.4,hiphop,hiphop
pop.00059.wav.25,pop,pop
jazz.00012.wav.12,jazz,jazz
hiphop.00059.wav.27,hiphop,hiphop
rock.00094.wav.29,rock,rock
disco.00066.wav.23,disco,disco
pop.00055.wav.22,pop,pop
rock.00007.wav.25,rock,country
hiphop.00063.wav.29,hiphop,hiphop
pop.00026.wav.22,pop,pop
hiphop.00002.wav.23,hiphop,hiphop
pop.00077.wav.23,pop,pop
reggae.00075.wav.7,reggae,reggae
pop.00044.wav.13,pop,pop
metal.00085.wav.11,metal,metal
blues.00055.wav.8,blues,blues
classical.00081.wav.10,classical,classical
disco.00018.wav.22,disco,disco
metal.00013.wav.9,metal,metal
reggae.00059.wav.16,reggae,reggae
country.00015.wav.23,country,country
rock.00033.wav.4,rock,rock
hiphop.00099.wav.26,hiphop,hiphop
country.00056.wav.15,country,country
disco.00074.wav.11,disco,disco
rock.00014.wav.11,rock,reggae
country.00079.wav.15,country,country
classical.00020.wav.29,classical,classical
reggae.00044.wav.11,reggae,reggae
metal.00026.wav.18,metal,metal
disco.00095.wav.12,disco,disco
disco.00048.wav.0,disco,disco
disco.00063.wav.2,disco,hiphop
hiphop.00015.wav.15,hiphop,hiphop
country.00017.wav.7,country,country
classical.00004.wav.0,classical,classical
pop.00057.wav.20,pop,pop
metal.00098.wav.6,metal,metal
country.00096.wav.24,country,blues
jazz.00094.wav.18,jazz,jazz
rock.00047.wav.3,rock,rock
classical.00010.wav.10,classical,classical
hiphop.00026.wav.4,hiphop,hiphop
reggae.00025.wav.23,reggae,reggae
jazz.00096.wav.26,jazz,jazz
metal.00047.wav.27,metal,metal
classical.00037.wav.28,classical,classical
rock.00086.wav.2,rock,rock
classical.00079.wav.19,classical,classical
jazz.00045.wav.5,jazz,classical
reggae.00041.wav.27,reggae,reggae
country.00068.wav.25,country,country
rock.00053.wav.24,rock,rock
classical.00019.wav.20,classical,classical
blues.00039.wav.10,blues,country
reggae.00098.wav.6,reggae,reggae
jazz.00066.wav.15,jazz,classical
pop.00058.wav.16,pop,pop
pop.00053.wav.23,pop,pop
country.00030.wav.24,country,country
pop.00057.wav.12,pop,pop
reggae.00036.wav.22,reggae,reggae
pop.00094.wav.9,pop,pop
blues.00033.wav.28,blues,blues
disco.00047.wav.14,disco,disco
classical.00067.wav.6,classical,classical
country.00079.wav.13,country,country
blues.00040.wav.5,blues,blues
country.00054.wav.2,country,country
reggae.00090.wav.1,reggae,reggae
jazz.00071.wav.29,jazz,jazz
pop.00033.wav.20,pop,hiphop
pop.00076.wav.6,pop,pop
rock.00018.wav.16,rock,rock
hiphop.00040.wav.27,hiphop,hiphop
pop.00047.wav.0,pop,pop
pop.00099.wav.3,pop,pop
hiphop.00043.wav.21,hiphop,hiphop
hiphop.00069.wav.9,hiphop,hiphop
blues.00067.wav.14,blues,blues
jazz.00097.wav.1,jazz,jazz
blues.00049.wav.25,blues,blues
reggae.00074.wav.8,reggae,reggae
pop.00047.wav.15,pop,pop
country.00042.wav.28,country,country
metal.00094.wav.23,metal,metal
reggae.00039.wav.29,reggae,reggae
jazz.00075.wav.7,jazz,jazz
metal.00063.wav.25,metal,metal
metal.00008.wav.18,metal,metal
pop.00021.wav.26,pop,pop
disco.00094.wav.29,disco,disco
country.00077.wav.11,country,country
pop.00078.wav.16,pop,pop
country.00095.wav.17,country,country
metal.00099.wav.7,metal,hiphop
pop.00064.wav.2,pop,pop
country.00015.wav.22,country,country
rock.00003.wav.18,rock,rock
reggae.00076.wav.9,reggae,reggae
pop.00015.wav.21,pop,pop
country.00036.wav.12,country,country
reggae.00048.wav.19,reggae,reggae
hiphop.00081.wav.7,hiphop,hiphop
jazz.00081.wav.16,jazz,jazz
reggae.00064.wav.7,reggae,reggae
reggae.00028.wav.21,reggae,reggae
blues.00054.wav.27,blues,blues
pop.00073.wav.28,pop,pop
blues.00034.wav.29,blues,blues
country.00028.wav.28,country,country
classical.00081.wav.18,classical,classical
reggae.00082.wav.16,reggae,reggae
reggae.00020.wav.10,reggae,reggae
hiphop.00019.wav.28,hiphop,hiphop
country.00009.wav.14,country,country
reggae.00079.wav.10,reggae,pop
hiphop.00013.wav.29,hiphop,metal
metal.00058.wav.24,metal,rock
pop.00065.wav.3,pop,disco
country.00067.wav.9,country,country
reggae.00096.wav.13,reggae,reggae
country.00069.wav.3,country,country
disco.00019.wav.21,disco,disco
country.00039.wav.23,country,country
hiphop.00085.wav.24,hiphop,hiphop
classical.00029.wav.3,classical,classical
classical.00074.wav.24,classical,classical
disco.00097.wav.0,disco,disco
reggae.00018.wav.2,reggae,reggae
classical.00094.wav.14,classical,classical
blues.00023.wav.17,blues,jazz
pop.00040.wav.14,pop,pop
rock.00058.wav.26,rock,rock
hiphop.00060.wav.26,hiphop,hiphop
blues.00020.wav.4,blues,blues
country.00004.wav.17,country,country
pop.00041.wav.6,pop,pop
metal.00094.wav.22,metal,metal
pop.00000.wav.24,pop,pop
rock.00061.wav.8,rock,rock
reggae.00075.wav.11,reggae,reggae
metal.00070.wav.28,metal,metal
rock.00006.wav.15,rock,blues
metal.00056.wav.20,metal,metal
blues.00085.wav.10,blues,blues
hiphop.00033.wav.1,hiphop,hiphop
classical.00056.wav.21,classical,classical
jazz.00004.wav.9,jazz,jazz
classical.00044.wav.28,classical,classical
classical.00028.wav.21,classical,classical
reggae.00016.wav.25,reggae,reggae
disco.00067.wav.3,disco,disco
metal.00055.wav.26,metal,metal
disco.00071.wav.8,disco,disco
jazz.00038.wav.20,jazz,jazz
blues.00002.wav.10,blues,blues
country.00011.wav.25,country,country
disco.00021.wav.26,disco,disco
country.00020.wav.2,country,country
country.00069.wav.15,country,country
disco.00056.wav.24,disco,rock
classical.00021.wav.26,classical,classical
country.00025.wav.2,country,rock
jazz.00005.wav.3,jazz,jazz
hiphop.00085.wav.12,hiphop,hiphop
rock.00044.wav.0,rock,rock
jazz.00064.wav.7,jazz,jazz
jazz.00002.wav.16,jazz,jazz
jazz.00083.wav.14,jazz,jazz
rock.00093.wav.24,rock,rock
metal.00043.wav.29,metal,metal
blues.00055.wav.18,blues,blues
reggae.00017.wav.12,reggae,reggae
blues.00089.wav.6,blues,country
metal.00011.wav.24,metal,metal
pop.00025.wav.24,pop,pop
disco.00034.wav.25,disco,disco
disco.00077.wav.2,disco,disco
metal.00071.wav.4,metal,metal
pop.00015.wav.16,pop,pop
hiphop.00035.wav.24,hiphop,hiphop
reggae.00008.wav.0,reggae,reggae
disco.00069.wav.28,disco,disco
rock.00032.wav.28,rock,rock
metal.00066.wav.14,metal,metal
rock.00022.wav.0,rock,disco
