codigo,dia,reproducciones
754,7,28480
754,8,5843
754,9,25011
754,10,87896
754,11,88943
754,12,95315
754,13,45741
754,14,63416
754,15,86473
754,16,52955
754,17,65591
754,18,49040
754,19,84907
754,20,15327
754,21,92171
754,22,13382
754,23,93045
754,24,72828
754,25,42362
754,26,59980
754,27,80734
754,28,19924
754,29,36426
754,30,51067
755,1,74735
755,2,61337
755,3,64026
755,4,61337
755,5,88
755,6,60721
755,7,36593
755,8,35420
755,9,51842
755,10,75087
755,11,22401
755,12,75072
755,13,67410
755,14,84932
755,15,51208
755,16,52735
755,17,29232
755,18,19541
755,19,61953
755,20,72564
755,21,94131
755,22,87750
755,23,15450
755,24,24710
755,25,26340
755,26,12955
755,27,85217
755,28,65517
755,29,62807
755,30,86006
756,1,99058
756,2,10299
756,3,35852
756,4,88124
756,5,15200
756,6,28976
756,7,70735
756,8,33066
756,9,67286
756,10,94872
756,11,87902
756,12,10604
756,13,44919
756,14,28459
756,15,1508
756,16,52383
756,17,53822
756,18,37512
756,19,61113
756,20,70519
756,21,80577
756,22,87474
756,23,55261
756,24,77169
756,25,66131
756,26,79196
756,27,53822
756,28,13283
756,29,10915
756,30,10694
757,1,7485
757,2,18113
757,3,48473
757,4,81833
757,5,96984
757,6,49941
757,7,3912
757,8,32940
757,9,6399
757,10,77948
757,11,49941
757,12,98348
757,13,15864
757,14,1918
757,15,4494
757,16,49941
757,17,55287
757,18,32572
757,19,16363
757,20,19645
757,21,82348
757,22,62001
757,23,73235
757,24,82209
757,25,54730
757,26,1856
757,27,49941
757,28,71732
757,29,72172
757,30,54733
758,1,62013
758,2,79765
758,3,74589
758,4,98383
758,5,66993
758,6,84921
758,7,71803
758,8,32984
758,9,22394
758,10,84367
758,11,72149
758,12,78886
758,13,73114
758,14,36425
758,15,66993
758,16,59309
758,17,41909
758,18,34536
758,19,50056
758,20,7965
758,21,28856
758,22,91790
758,23,33013
758,24,22124
758,25,84561
758,26,91014
758,27,85805
758,28,78745
758,29,65368
758,30,9057
759,1,53076
759,2,67377
759,3,98221
759,4,8456
759,5,26435
759,6,21562
759,7,52805
759,8,60288
759,9,10688
759,10,65657
759,11,59779
759,12,53076
759,13,40941
759,14,68389
759,15,30780
759,16,56135
759,17,68354
759,18,13291
759,19,47264
759,20,79286
759,21,64516
759,22,46834
759,23,24348
759,24,33872
759,25,97553
759,26,15581
759,27,81260
759,28,73856
759,29,76239
759,30,26764
760,1,12213
760,2,16867
760,3,49972
760,4,21973
760,5,97749
760,6,99113
760,7,79471
760,8,5036
760,9,92330
760,10,77976
760,11,74921
760,12,82568
760,13,62780
760,14,99783
760,15,64450
760,16,31209
760,17,62780
760,18,6756
760,19,27392
760,20,44997
760,21,92383
760,22,79103
760,23,72247
760,24,10044
760,25,923
760,26,63078
760,27,44005
760,28,98938
760,29,29187
760,30,57454
761,1,61083
761,2,56271
761,3,91486
761,4,12478
761,5,93565
761,6,10532
761,7,20796
761,8,64749
761,9,44606
761,10,68833
761,11,56388
761,12,88485
761,13,26297
761,14,16493
761,15,66642
761,16,56155
761,17,40286
761,18,10318
761,19,910
761,20,60167
761,21,2095
761,22,62902
761,23,34800
761,24,31715
761,25,6010
761,26,41703
761,27,83480
761,28,66071
761,29,74940
761,30,56155
762,1,7446
762,2,82221
762,3,63362
762,4,78374
762,5,85629
762,6,65729
762,7,72423
762,8,56516
762,9,5311
762,10,56598
762,11,75434
762,12,72894
762,13,66218
762,14,89966
762,15,93509
762,16,77790
762,17,63362
762,18,30886
762,19,83399
762,20,82998
762,21,31735
762,22,39618
762,23,7095
762,24,55026
762,25,68971
762,26,30458
762,27,28176
762,28,33868
762,29,60767
762,30,21532
763,1,91739
763,2,53065
763,3,33693
763,4,20552
763,5,76272
763,6,88590
763,7,3599
763,8,24327
763,9,97182
763,10,42737
763,11,99281
763,12,77154
763,13,80635
763,14,33465
763,15,98014
763,16,32432
763,17,28142
763,18,57587
763,19,42914
763,20,64852
763,21,57587
763,22,44199
763,23,87396
763,24,54698
763,25,45057
763,26,75787
763,27,90795
763,28,60476
763,29,75659
763,30,53231
764,1,91359
764,2,17529
764,3,89334
764,4,55220
764,5,78855
764,6,27526
764,7,44394
764,8,74900
764,9,1411
764,10,91096
764,11,3313
764,12,33279
764,13,86433
764,14,24088
764,15,44394
764,16,284
764,17,88139
764,18,23472
764,19,21076
764,20,7046
764,21,45050
764,22,4828
764,23,6481
764,24,57952
764,25,92520
764,26,55250
764,27,57793
764,28,43882
764,29,32356
764,30,90699
765,1,63397
765,2,82282
765,3,1363
765,4,63397
765,5,95677
765,6,28674
765,7,69351
765,8,1879
765,9,18092
765,10,29245
765,11,12484
765,12,2869
765,13,79229
765,14,87302
765,15,99669
765,16,74120
765,17,63397
765,18,63397
765,19,86883
765,20,24812
765,21,68912
765,22,53355
765,23,81516
765,24,36652
765,25,61589
765,26,99426
765,27,22908
765,28,71070
765,29,31711
765,30,80667
766,1,84338
766,2,35920
766,3,47083
766,4,31668
766,5,51102
766,6,11425
766,7,72631
766,8,58938
766,9,2752
766,10,65364
766,11,25128
766,12,76464
766,13,1051
766,14,93757
766,15,9203
766,16,47083
766,17,67464
766,18,13827
766,19,47083
766,20,88484
766,21,66823
766,22,15833
766,23,18427
766,24,31600
766,25,47083
766,26,98450
766,27,49865
766,28,77021
766,29,8922
766,30,38009
767,1,51521
767,2,77676
767,3,53552
767,4,68364
767,5,15113
767,6,65191
767,7,50053
767,8,20575
767,9,54519
767,10,52114
767,11,2725
767,12,50053
767,13,97133
767,14,5337
767,15,13018
767,16,48586
767,17,38139
767,18,38311
767,19,94675
767,20,68563
767,21,4138
767,22,28550
767,23,37500
767,24,98080
767,25,59449
767,26,38741
767,27,28720
767,28,32727
767,29,66588
767,30,67244
768,1,58819
768,2,58011
768,3,58035
768,4,54708
768,5,30997
768,6,27887
768,7,58350
768,8,48198
768,9,51620
768,10,6081
768,11,59309
768,12,20726
768,13,17192
768,14,8593
768,15,10523
768,16,76887
768,17,14445
768,18,90235
768,19,70151
768,20,68420
768,21,45497
768,22,26922
768,23,86315
768,24,71350
768,25,56514
768,26,4368
768,27,79135
768,28,20369
768,29,54768
768,30,62711
769,1,87053
769,2,13017
769,3,53781
769,4,40530
769,5,7532
769,6,66176
769,7,33125
769,8,73016
769,9,46030
769,10,27392
769,11,94432
769,12,16155
769,13,87887
769,14,59485
769,15,70958
769,16,2632
769,17,83183
769,18,21858
769,19,39822
769,20,18765
769,21,16656
769,22,83457
769,23,64520
769,24,98986
769,25,3184
769,26,8605
769,27,43505
769,28,44535
769,29,88865
769,30,68990
770,1,30018
770,2,74111
770,3,93433
770,4,39047
770,5,54408
770,6,51218
770,7,74908
770,8,51594
770,9,51594
770,10,51168
770,11,40116
770,12,43445
770,13,62441
770,14,71182
770,15,90687
770,16,51971
770,17,51594
770,18,61084
770,19,9310
770,20,78990
770,21,80323
770,22,51594
770,23,50691
770,24,56848
770,25,58705
770,26,16185
770,27,8830
770,28,35305
770,29,36715
770,30,37018
771,1,21790
771,2,87895
771,3,34021
771,4,92328
771,5,24854
771,6,28553
771,7,34144
771,8,3922
771,9,57823
771,10,49449
771,11,72916
771,12,95914
771,13,82671
771,14,2172
771,15,17651
771,16,22897
771,17,82860
771,18,61861
771,19,45056
771,20,35381
771,21,45543
771,22,51288
771,23,80954
771,24,6670
771,25,88624
771,26,93442
771,27,51288
771,28,63229
771,29,70645
771,30,53128
772,1,66914
772,2,26298
772,3,42923
772,4,2343
772,5,24933
772,6,47307
772,7,43381
772,8,69692
772,9,85002
772,10,7079
772,11,84885
772,12,38057
772,13,23979
772,14,3131
772,15,96533
772,16,25979
772,17,74760
772,18,73904
772,19,30191
772,20,42923
772,21,404
772,22,42923
772,23,41584
772,24,87246
772,25,42923
772,26,93171
772,27,26856
772,28,27619
772,29,57226
772,30,90896
773,1,54838
773,2,61380
773,3,12123
773,4,20928
773,5,35598
773,6,57013
773,7,35766
773,8,97163
773,9,49715
773,10,92398
773,11,94013
773,12,87605
773,13,95778
773,14,57013
773,15,74886
773,16,57013
773,17,85480
773,18,57013
773,19,84417
773,20,57361
773,21,43454
773,22,84261
773,23,27400
773,24,50911
773,25,52
773,26,54445
773,27,56666
773,28,86282
773,29,96640
773,30,5499
774,1,80291
774,2,63664
774,3,42910
774,4,16471
774,5,28863
774,6,96518
774,7,25945
774,8,18
774,9,1046
774,10,84669
774,11,25486
774,12,45547
774,13,19352
774,14,54739
774,15,60954
774,16,33823
774,17,6745
774,18,75570
774,19,62728
774,20,45547
774,21,76452
774,22,45547
774,23,6689
774,24,22432
774,25,45547
774,26,52318
774,27,68594
774,28,99477
774,29,1356
774,30,75984
775,1,55916
775,2,69329
775,3,73487
775,4,76598
775,5,21032
775,6,84414
775,7,6798
775,8,24273
775,9,43001
775,10,15861
775,11,2465
775,12,92723
775,13,91347
775,14,57318
775,15,51524
775,16,53720
775,17,42590
775,18,6512
775,19,59880
775,20,87437
775,21,75748
775,22,91976
775,23,13355
775,24,93135
775,25,24303
775,26,27802
775,27,4328
775,28,10699
775,29,86742
775,30,53720
776,1,9805
776,2,34561
776,3,74146
776,4,23610
776,5,88594
776,6,5757
776,7,88488
776,8,46549
776,9,54494
776,10,55446
776,11,61185
776,12,496
776,13,23030
776,14,28198
776,15,90611
776,16,86064
776,17,11703
776,18,48334
776,19,78256
776,20,43406
776,21,59128
776,22,49923
776,23,3102
776,24,90573
776,25,31245
776,26,37063
776,27,30809
776,28,20168
776,29,84605
776,30,51982
777,1,96755
777,2,18867
777,3,57886
777,4,56521
777,5,77157
777,6,27551
777,7,26034
777,8,38938
777,9,86058
777,10,61707
777,11,38938
777,12,19803
777,13,39435
777,14,8281
777,15,57545
777,16,30852
777,17,2723
777,18,32655
777,19,56209
777,20,38938
777,21,83781
777,22,90305
777,23,6922
777,24,17939
777,25,35077
777,26,24591
777,27,38938
777,28,70223
777,29,25368
777,30,86309
778,1,76222
778,2,44960
778,3,27350
778,4,25623
778,5,95300
778,6,32969
778,7,53611
778,8,4575
778,9,5873
778,10,56857
778,11,64125
778,12,88021
778,13,12676
778,14,33587
778,15,44960
778,16,14032
778,17,51937
778,18,16780
778,19,15274
778,20,99097
778,21,68130
778,22,53206
778,23,8716
778,24,69725
778,25,14607
778,26,69979
778,27,62664
778,28,48016
778,29,38366
778,30,25333
779,1,53108
779,2,39121
779,3,48293
779,4,53299
779,5,14748
779,6,51603
779,7,47788
779,8,68437
779,9,15797
779,10,94256
779,11,51603
779,12,51201
779,13,6217
779,14,14658
779,15,52799
779,16,40841
779,17,81412
779,18,51603
779,19,88682
779,20,18290
779,21,219
779,22,77573
779,23,63292
779,24,76742
779,25,88758
779,26,51603
779,27,13501
779,28,62886
779,29,53421
779,30,48676
780,1,17086
780,2,95501
780,3,87940
780,4,73590
780,5,39592
780,6,93341
780,7,41865
780,8,29303
780,9,70807
780,10,60175
780,11,77937
780,12,69501
780,13,1048
780,14,93473
780,15,1823
780,16,92710
780,17,16367
780,18,60175
780,19,91395
780,20,13286
780,21,40321
780,22,81010
780,23,97324
780,24,61264
780,25,68265
780,26,42822
780,27,6875
780,28,25296
780,29,51284
780,30,28844
781,1,55871
781,2,26060
781,3,67346
781,4,60943
781,5,76601
781,6,20640
781,7,39839
781,8,70380
781,9,55422
781,10,57108
781,11,79573
781,12,57108
781,13,63936
781,14,18128
781,15,3576
781,16,91633
781,17,57537
781,18,52855
781,19,41278
781,20,70493
781,21,51772
781,22,6844
781,23,95507
781,24,65334
781,25,76708
781,26,83379
781,27,59089
781,28,46773
781,29,56680
781,30,1219
782,1,58276
782,2,5334
782,3,75205
782,4,15294
782,5,36233
782,6,55013
782,7,82413
782,8,1992
782,9,13128
782,10,56691
782,11,32053
782,12,61207
782,13,42666
782,14,53266
782,15,18638
782,16,51248
782,17,32903
782,18,89008
782,19,19877
782,20,56130
782,21,33224
782,22,23904
782,23,44173
782,24,90834
782,25,80202
782,26,44173
782,27,28780
782,28,80263
782,29,80860
782,30,41136
783,1,33575
783,2,25907
783,3,71692
783,4,58132
783,5,12631
783,6,58132
783,7,74715
783,8,25703
783,9,75836
783,10,57187
783,11,8224
783,12,93013
783,13,29310
783,14,47092
783,15,36783
783,16,33376
783,17,96212
783,18,81854
783,19,80831
783,20,96275
783,21,93781
783,22,1744
783,23,48102
783,24,83841
783,25,57264
783,26,59001
783,27,12705
783,28,73878
783,29,62232
783,30,68217
784,1,5098
784,2,96139
784,3,62743
784,4,42562
784,5,38821
784,6,19797
784,7,31732
784,8,45542
784,9,63742
784,10,11768
784,11,76078
784,12,70016
784,13,84214
784,14,15579
784,15,63742
784,16,74083
784,17,82217
784,18,11201
784,19,76369
784,20,64116
784,21,82807
784,22,90759
784,23,89649
784,24,70570
784,25,19657
784,26,63742
784,27,92232
784,28,57605
784,29,63742
784,30,63369
785,1,39877
785,2,16529
785,3,3093
785,4,12022
785,5,2668
785,6,50851
785,7,5685
785,8,72605
785,9,18133
785,10,14411
785,11,25547
785,12,1292
785,13,68553
785,14,21595
785,15,2456
785,16,91112
785,17,92539
785,18,18566
785,19,68164
785,20,402
785,21,72604
785,22,40705
785,23,15070
785,24,31854
785,25,45393
785,26,31854
785,27,92302
785,28,58525
785,29,44351
785,30,67266
786,1,63399
786,2,25217
786,3,25163
786,4,86214
786,5,45008
786,6,51083
786,7,15049
786,8,22897
786,9,81428
786,10,62304
786,11,33118
786,12,37982
786,13,50476
786,14,44198
786,15,34577
786,16,50931
786,17,87236
786,18,96232
786,19,91268
786,20,5614
786,21,77276
786,22,80929
786,23,63175
786,24,44532
786,25,86940
786,26,81839
786,27,6962
786,28,17512
786,29,50476
786,30,42659
787,1,70215
787,2,98560
787,3,68168
787,4,31390
787,5,90887
787,6,74594
787,7,37698
787,8,67472
787,9,60880
787,10,14629
787,11,5032
787,12,98605
787,13,31244
787,14,8683
787,15,46870
787,16,16095
787,17,34422
787,18,18031
787,19,39705
787,20,53434
787,21,33765
787,22,37142
787,23,27745
787,24,71868
787,25,97321
787,26,43434
787,27,68036
787,28,43434
787,29,75939
787,30,6586
788,1,42378
788,2,88294
788,3,99305
788,4,47109
788,5,52600
788,6,76155
788,7,57487
788,8,79844
788,9,99797
788,10,65293
788,11,21096
788,12,64253
788,13,71566
788,14,18063
788,15,28419
788,16,55958
788,17,73786
788,18,28833
788,19,84366
788,20,53717
788,21,37310
788,22,42733
788,23,26957
788,24,91356
788,25,54980
788,26,67635
788,27,38963
788,28,43163
788,29,95259
788,30,54318
789,1,82750
789,2,82153
789,3,44117
789,4,55342
789,5,31466
789,6,17705
789,7,30431
789,8,50602
789,9,16268
789,10,63442
789,11,80064
789,12,10573
789,13,50602
789,14,22092
789,15,77502
789,16,31108
789,17,66785
789,18,4889
789,19,50602
789,20,36512
789,21,15699
789,22,84826
789,23,91473
789,24,50602
789,25,99124
789,26,28028
789,27,78875
789,28,45862
789,29,61117
789,30,61808
790,1,54941
790,2,4803
790,3,56693
790,4,96335
790,5,21117
790,6,25287
790,7,3492
790,8,33587
790,9,82384
790,10,10399
790,11,50882
790,12,20787
790,13,61595
790,14,91709
790,15,54941
790,16,88744
790,17,53189
790,18,8006
790,19,96000
790,20,40923
790,21,54941
790,22,94732
790,23,54941
790,24,76694
790,25,76813
790,26,87661
790,27,16537
790,28,31313
790,29,85170
790,30,97427
791,1,90800
791,2,31250
791,3,54631
791,4,38668
791,5,13643
791,6,57480
791,7,19557
791,8,15875
791,9,78846
791,10,93978
791,11,79269
791,12,69866
791,13,55184
791,14,98684
791,15,55184
791,16,22267
791,17,40031
791,18,86491
791,19,28673
791,20,73414
791,21,29097
791,22,79913
791,23,2889
791,24,79920
791,25,55738
791,26,31905
791,27,54627
791,28,86759
791,29,83621
791,30,41142
792,1,71207
792,2,34437
792,3,28758
792,4,8213
792,5,68045
792,6,28893
792,7,51027
792,8,8744
792,9,90436
792,10,30780
792,11,17633
792,12,63622
792,13,66529
792,14,98856
792,15,9671
792,16,99875
792,17,55548
792,18,85734
792,19,12898
792,20,76509
792,21,8464
792,22,50765
792,23,60115
792,24,64959
792,25,71530
792,26,34725
792,27,14220
792,28,43243
792,29,1955
792,30,50765
793,1,23248
793,2,41926
793,3,36911
793,4,13608
793,5,11335
793,6,28933
793,7,53987
793,8,91497
793,9,70159
793,10,37202
793,11,55825
793,12,53989
793,13,83308
793,14,67003
793,15,5184
793,16,39744
793,17,38473
793,18,24432
793,19,54325
793,20,56010
793,21,16849
793,22,16015
793,23,28943
793,24,60438
793,25,20304
793,26,38473
793,27,47545
793,28,35142
793,29,83060
793,30,7126
794,1,97250
794,2,30465
794,3,87118
794,4,55188
794,5,93410
794,6,949
794,7,47971
794,8,66528
794,9,91093
794,10,2694
794,11,77063
794,12,99136
794,13,19175
794,14,21273
794,15,91605
794,16,31222
794,17,49898
794,18,93797
794,19,13520
794,20,58430
794,21,28965
794,22,41644
794,23,72101
794,24,6211
794,25,64723
794,26,78063
794,27,66417
794,28,67513
794,29,19894
794,30,40975
795,1,68895
795,2,8191
795,3,74729
795,4,76783
795,5,46512
795,6,32294
795,7,49413
795,8,20015
795,9,48886
795,10,18017
795,11,49940
795,12,12964
795,13,70518
795,14,68747
795,15,41969
795,16,52890
795,17,12645
795,18,73949
795,19,80994
795,20,64708
795,21,49413
795,22,38258
795,23,78395
795,24,46734
795,25,71805
795,26,1155
795,27,67806
795,28,71211
795,29,12883
795,30,39588
796,1,36677
796,2,60338
796,3,59471
796,4,75466
796,5,98310
796,6,11940
796,7,74547
796,8,40852
796,9,90847
796,10,2373
796,11,52067
796,12,19010
796,13,14501
796,14,75947
796,15,11701
796,16,70574
796,17,85185
796,18,72746
796,19,2387
796,20,80713
796,21,56121
796,22,78848
796,23,62092
796,24,88785
796,25,59471
796,26,7528
796,27,52566
796,28,19415
796,29,10027
796,30,98954
797,1,52003
797,2,35622
797,3,87297
797,4,58678
797,5,7754
797,6,99770
797,7,5068
797,8,9747
797,9,53697
797,10,50309
797,11,52003
797,12,97056
797,13,52003
797,14,43465
797,15,56854
797,16,74566
797,17,60377
797,18,96635
797,19,73460
797,20,52003
797,21,40076
797,22,73278
797,23,5096
797,24,32228
797,25,18865
797,26,38552
797,27,41323
797,28,39971
797,29,84959
797,30,78352
798,1,41955
798,2,26124
798,3,41978
798,4,24609
798,5,26526
798,6,28616
798,7,50083
798,8,24536
798,9,31206
798,10,77892
798,11,12629
798,12,10452
798,13,75907
798,14,38455
798,15,31234
798,16,58219
798,17,47291
798,18,44058
798,19,41955
798,20,50886
798,21,61180
798,22,20268
798,23,50756
798,24,41933
798,25,90766
798,26,34442
798,27,99843
798,28,15472
798,29,54301
798,30,87998
799,1,70190
799,2,22744
799,3,98053
799,4,78442
799,5,79227
799,6,17088
799,7,14531
799,8,52343
799,9,97282
799,10,41115
799,11,86201
799,12,59590
799,13,52561
799,14,26572
799,15,52452
799,16,60357
799,17,41679
799,18,59473
799,19,33852
799,20,10849
799,21,52452
799,22,28680
799,23,57612
799,24,72530
799,25,39479
799,26,15562
799,27,20177
799,28,97477
799,29,97412
799,30,13622
800,1,35916
800,2,52945
800,3,57670
800,4,7339
800,5,37559
800,6,75282
800,7,46478
800,8,99705
800,9,66128
800,10,52945
800,11,52945
800,12,70630
800,13,92591
800,14,68845
800,15,74732
800,16,67125
800,17,83107
800,18,48195
800,19,49236
800,20,89934
800,21,32916
800,22,32531
800,23,48820
800,24,30051
800,25,3894
800,26,93437
800,27,48381
800,28,66637
800,29,52945
800,30,47639
801,1,76346
801,2,33731
801,3,9083
801,4,9885
801,5,65665
801,6,40848
801,7,63320
801,8,65213
801,9,34157
801,10,740
801,11,99578
801,12,66424
801,13,54079
801,14,43861
801,15,11924
801,16,99436
801,17,37992
801,18,72669
801,19,51005
801,20,90208
801,21,11918
801,22,68222
801,23,5405
801,24,55540
801,25,87854
801,26,94884
801,27,52542
801,28,52542
801,29,34966
801,30,23521
802,1,29569
802,2,48345
802,3,27923
802,4,55102
802,5,89690
802,6,31322
802,7,9875
802,8,50251
802,9,63088
802,10,35142
802,11,91595
802,12,96903
802,13,89939
802,14,37991
802,15,41144
802,16,90298
802,17,37991
802,18,10074
802,19,26092
802,20,5387
802,21,27483
802,22,20117
802,23,49940
802,24,676
802,25,15846
802,26,68412
802,27,20950
802,28,65960
802,29,9296
802,30,73879
803,1,84734
803,2,27307
803,3,30147
803,4,975
803,5,27125
803,6,46880
803,7,56238
803,8,87295
803,9,10954
803,10,72917
803,11,84451
803,12,56238
803,13,56238
803,14,30971
803,15,81853
803,16,79026
803,17,53429
803,18,35609
803,19,80217
803,20,81382
803,21,89936
803,22,56238
803,23,30916
803,24,80123
803,25,78988
803,26,59236
803,27,89079
803,28,41462
803,29,9186
803,30,16137
804,1,71034
804,2,40540
804,3,1812
804,4,98311
804,5,74995
804,6,6941
804,7,19260
804,8,49285
804,9,67942
804,10,46893
804,11,24444
804,12,48596
804,13,31831
804,14,40198
804,15,54726
804,16,29072
804,17,68019
804,18,56350
804,19,71465
804,20,86797
804,21,25317
804,22,98461
804,23,4510
804,24,15382
804,25,63484
804,26,53901
804,27,15336
804,28,97896
804,29,41858
804,30,11838
805,1,47299
805,2,53571
805,3,66678
805,4,75988
805,5,64428
805,6,31044
805,7,85965
805,8,42536
805,9,68929
805,10,99032
805,11,78974
805,12,78317
805,13,62760
805,14,93401
805,15,97153
805,16,98688
805,17,38916
805,18,79502
805,19,21863
805,20,27176
805,21,14647
805,22,98709
805,23,26934
805,24,99330
805,25,66678
805,26,97927
805,27,20571
805,28,96167
805,29,905
805,30,57696
806,1,27371
806,2,80671
806,3,78171
806,4,4300
806,5,55050
806,6,5594
806,7,37526
806,8,84818
806,9,24930
806,10,91883
806,11,28916
806,12,43222
806,13,37563
806,14,31776
806,15,10951
806,16,84437
806,17,98291
806,18,64779
806,19,34229
806,20,6437
806,21,60011
806,22,92998
806,23,22235
806,24,43222
806,25,48882
806,26,67348
806,27,5751
806,28,59479
806,29,62742
806,30,32781
807,1,62530
807,2,30627
807,3,72402
807,4,28151
807,5,47331
807,6,732
807,7,87483
807,8,58129
807,9,80330
807,10,5933
807,11,23985
807,12,24066
807,13,99254
807,14,88424
807,15,53047
807,16,87474
807,17,50003
807,18,37337
807,19,47606
807,20,47606
807,21,70280
807,22,24406
807,23,43817
807,24,20393
807,25,36096
807,26,21519
807,27,69326
807,28,36975
807,29,51503
807,30,50727
808,1,38268
808,2,66291
808,3,95156
808,4,34669
808,5,52310
808,6,26857
808,7,53606
808,8,47895
808,9,55475
808,10,68252
808,11,69852
808,12,60835
808,13,83410
808,14,75965
808,15,50102
808,16,30420
808,17,480
808,18,97012
808,19,87540
808,20,38402
808,21,25706
808,22,14996
808,23,11715
808,24,65519
808,25,61940
808,26,41676
808,27,50102
808,28,389
808,29,17956
808,30,25716
809,1,75152
809,2,6205
809,3,94929
809,4,16442
809,5,41054
809,6,20482
809,7,98868
809,8,54434
809,9,5292
809,10,51147
809,11,70544
809,12,65980
809,13,6948
809,14,63228
809,15,55501
809,16,64286
809,17,4094
809,18,8382
809,19,25211
809,20,92005
809,21,21844
809,22,77533
809,23,86174
809,24,17695
809,25,56568
809,26,63103
809,27,57268
809,28,55501
809,29,81279
809,30,11929
810,1,42739
810,2,48783
810,3,17650
810,4,66965
810,5,23522
810,6,73135
810,7,79260
810,8,32432
810,9,54716
810,10,51736
810,11,59705
810,12,18636
810,13,69831
810,14,8309
810,15,50259
810,16,41009
810,17,89571
810,18,93699
810,19,56756
810,20,5268
810,21,19384
810,22,84592
810,23,22686
810,24,89392
810,25,18168
810,26,43478
810,27,50259
810,28,65623
810,29,61580
810,30,63
811,1,22386
811,2,17769
811,3,85919
811,4,60988
811,5,63804
811,6,42274
811,7,35742
811,8,63843
811,9,18656
811,10,70661
811,11,66969
811,12,78732
811,13,55620
811,14,6002
811,15,55620
811,16,96939
811,17,29361
811,18,43681
811,19,80566
811,20,55649
811,21,332
811,22,35693
811,23,55591
811,24,91970
811,25,29410
811,26,59899
811,27,23214
811,28,55620
811,29,59868
811,30,55620
812,1,65310
812,2,16764
812,3,58306
812,4,64460
812,5,16793
812,6,64460
812,7,25511
812,8,73009
812,9,71577
812,10,45441
812,11,82831
812,12,30033
812,13,41995
812,14,79545
812,15,90930
812,16,9945
812,17,64460
812,18,13746
812,19,91687
812,20,87000
812,21,8457
812,22,64460
812,23,58892
812,24,21536
812,25,96527
812,26,33504
812,27,92983
812,28,92309
812,29,91671
812,30,92043
813,1,4622
813,2,85719
813,3,9973
813,4,24545
813,5,57791
813,6,98424
813,7,93320
813,8,37653
813,9,27268
813,10,16841
813,11,53345
813,12,47303
813,13,5169
813,14,98820
813,15,31505
813,16,779
813,17,62638
813,18,31187
813,19,6725
813,20,31187
813,21,92024
813,22,18500
813,23,42066
813,24,83686
813,25,3408
813,26,27759
813,27,19143
813,28,31187
813,29,31187
813,30,24721
814,1,208
814,2,31015
814,3,43615
814,4,56586
814,5,56586
814,6,3674
814,7,712
814,8,10343
814,9,25985
814,10,98362
814,11,21053
814,12,79869
814,13,48648
814,14,79923
814,15,56586
814,16,85492
814,17,27702
814,18,69705
814,19,58403
814,20,35625
814,21,66393
814,22,92227
814,23,56586
814,24,22892
814,25,84518
814,26,36749
814,27,88866
814,28,70773
814,29,90282
814,30,66799
815,1,17492
815,2,55026
815,3,7324
815,4,61290
815,5,28402
815,6,33927
815,7,58282
815,8,968
815,9,99093
815,10,23215
815,11,17234
815,12,2045
815,13,60520
815,14,17407
815,15,9887
815,16,26927
815,17,47360
815,18,19158
815,19,36181
815,20,79014
815,21,98561
815,22,46220
815,23,31434
815,24,36181
815,25,36181
815,26,82960
815,27,38889
815,28,36181
815,29,83972
815,30,58623
816,1,23851
816,2,2167
816,3,39571
816,4,83719
816,5,23783
816,6,91250
816,7,47365
816,8,41756
816,9,63604
816,10,43405
816,11,47365
816,12,84362
816,13,58657
816,14,70751
816,15,93306
816,16,47365
816,17,47365
816,18,39621
816,19,29585
816,20,40329
816,21,98105
816,22,69933
816,23,73855
816,24,17684
816,25,1310
816,26,63679
816,27,84135
816,28,58543
816,29,16117
816,30,14275
817,1,2730
817,2,50154
817,3,97365
817,4,84591
817,5,52450
817,6,85101
817,7,13
817,8,98861
817,9,82473
817,10,59380
817,11,14165
817,12,59380
817,13,68360
817,14,78103
817,15,5818
817,16,20058
817,17,19414
817,18,85497
817,19,79275
817,20,48836
817,21,86435
817,22,28927
817,23,83240
817,24,86251
817,25,94697
817,26,4928
817,27,1350
817,28,40673
817,29,51146
817,30,72916
818,1,85679
818,2,55729
818,3,15518
818,4,24088
818,5,96591
818,6,53112
818,7,56397
818,8,8358
818,9,11515
818,10,54002
818,11,43353
818,12,54526
818,13,97086
818,14,3660
818,15,55732
818,16,54526
818,17,88335
818,18,45626
818,19,91360
818,20,75133
818,21,8613
818,22,24618
818,23,76997
818,24,17591
818,25,75685
818,26,61665
818,27,88265
818,28,62644
818,29,18252
818,30,3996
819,1,84364
819,2,69945
819,3,53384
819,4,77801
819,5,2952
819,6,53437
819,7,83481
819,8,22564
819,9,12275
819,10,51924
819,11,41323
819,12,46466
819,13,87703
819,14,29289
819,15,2198
819,16,84904
819,17,7123
819,18,55309
819,19,6863
819,20,81078
819,21,14236
819,22,75446
819,23,65973
819,24,31151
819,25,37690
819,26,13552
819,27,27960
819,28,43029
819,29,86037
819,30,64627
820,1,76078
820,2,94372
820,3,80017
820,4,65227
820,5,72945
820,6,22824
820,7,24177
820,8,29438
820,9,36623
820,10,48899
820,11,40409
820,12,55014
820,13,27336
820,14,62931
820,15,64418
820,16,88878
820,17,7436
820,18,85090
820,19,80631
820,20,75509
820,21,62931
820,22,61444
820,23,33222
820,24,12806
820,25,40579
820,26,65117
820,27,94214
